idEstado,idHVInfoAdicional,idHojaVida,strInfoAdicional,strTengoInfoAdicional,strUsuario,fecha_registro
1,131452,135426,,2,,2021-03-14 14:20:15
1,131444,135427,"SOCIO EN LA EMPRESA ""CONSTRUCCIÓN ARQUITECTURA Y TECNOLOGÍA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA CON PARTIDA ELECTRÓNICA 11091096, LA CUAL SE ENCUENTRA SUSPENDIDA EN LA SUNAT.

MAESTRIA EN CURSO EL IV CICLO CON MENCION EN GERENCIA SOCIAL EN LA UNIVERSIDAD NACIONAL DE PIURA.",1,,2021-03-14 14:20:15
1,130878,134402,DECLARO QUE POR OMONIMIA FIGURAN ESTAS PROPIEDADES VEHICULARES CON PLACAS  40767A / 0054GA,1,,2021-03-14 14:20:15
1,130897,134973,,2,,2021-03-14 14:20:15
1,130421,134411,,2,,2021-03-14 14:20:15
1,130418,134407,,2,,2021-03-14 14:20:15
1,129976,133855,SOY DISCAPACITADO VISUAL RECONOCIDO POR CONADIS RESOLUCIÓN N°0402-2003-SE/REG-CONADIS,1,,2021-03-14 14:20:15
1,130287,134209,,2,,2021-03-14 14:20:15
1,130319,134245,,2,,2021-03-14 14:20:15
1,130031,133902,SOY EMPRESARIA DESDE EL AÑO 1994 HASTA LA FECHA.,1,,2021-03-14 14:20:15
1,133716,134294,LA EMPRESA DONDE TRABAJA TIENE REGIMEN PUBLICO PRIVADO.,1,,2021-03-14 14:20:15
1,130831,134298,ESTUDIANTE,1,,2021-03-14 14:20:15
1,130476,134454,"LICENCIADO EN TRABAJO SOCIAL - UNIVERSIDAD INCA GARCILASO DE LA VEGA. 2011 
MAESTRIA EN GESTION PUBLICA - UNIVERSIDAD CESAR VALLEJO 28/10/2016
EGRESADO DE LA UNI LA CANTUTA - FACULTAD DE CIENCIAS SOCIALES",1,,2021-03-14 14:20:15
1,130377,134357,,2,,2021-03-14 14:20:15
1,130401,134371,"CARRERA PROFESIONAL EJERCE ACTUALMENTE CIRUJANO DENTISTA EN LA UNIVERSIDAD ALAS PERUANAS , CONCLUIDO EL AÑO 2012",1,,2021-03-14 14:20:15
1,130405,134392,,2,,2021-03-14 14:20:15
1,130198,134101,,2,,2021-03-14 14:20:15
1,129995,133844,UNIVERSIDAD DE ALCALA Y LA ORGANIZACIÓN IBEROAMERICANA DE SEGURIDAD SOCIAL (OISS) MÁSTER EN DIRECCIÓN  Y GESTIÓN DE LOS SISTEMAS DE LA SEGURIDAD SOCIAL AÑO 2007,1,,2021-03-14 14:20:15
1,130187,134075,,2,,2021-03-14 14:20:15
1,130088,133993,,2,,2021-03-14 14:20:15
1,130201,134103,,2,,2021-03-14 14:20:15
1,133655,137756,,2,,2021-03-14 14:20:15
1,130131,134025,SOY ACCIONISTA DE LA EMPRESA EDUCADORES SIGLO XXI SAC A LA FECHA SIN ACTIVIDAD,1,,2021-03-14 14:20:15
1,130035,133921,,2,,2021-03-14 14:20:15
1,130135,134038,,2,,2021-03-14 14:20:15
1,130018,133903,,2,,2021-03-14 14:20:15
1,130024,133911,,2,,2021-03-14 14:20:15
1,130147,134040,,2,,2021-03-14 14:20:15
1,130816,134065,"TENGO UNA CONTRATO DE COMPRA PRIVADA DE 3 TERRENO EN RODRIGUEZ DE MENDOZA, DISTRITO DE MICHINA, AMAZONAS, CON NUMERO DE PARTIDA 02020152, PARTIDA 02020147, Y LA ULTIMA CON MINUTA DE ESCRITURA PUBLICA ANTE LA NOTARIA YURI ALDO VILLANUEVA TODO PAGUE 80,000.00 SOLES.
TRABAJE EN LA MUNICIPALIDAD DEL RIMAC COMO ASESORA DE IMAGEN 2012-2013
TRABAJE EN EL CONGRESO DE LA REPUBLICA COMO SERVIDOR TECNICO EN BANCADA 2010
MUNICIPALIDAD DE VILLA MARIA DEL TRIUNFO, ASESORA DE PROTOCOLO, 2006-2007",1,,2021-03-14 14:20:15
1,130160,134059,,2,,2021-03-14 14:20:15
1,130272,134111,,2,,2021-03-14 14:20:15
1,130033,133916,,2,,2021-03-14 14:20:15
1,130467,134109,,2,,2021-03-14 14:20:15
1,130194,134097,,2,,2021-03-14 14:20:15
1,130992,134349,,2,,2021-03-14 14:20:15
1,130017,133900,CONSOLIDANDO LA INFORMACION DE ACUERDO AL REGISTRO DE PREDIOS DE LA SUNARP LA PARTIDA DEL PREDIO DECLARADO ES P03042547,1,,2021-03-14 14:20:15
1,130022,133909,,2,,2021-03-14 14:20:15
1,132131,133926,,2,,2021-03-14 14:20:15
1,130189,134089,,2,,2021-03-14 14:20:15
1,130030,133914,"COMPRA DE BIEN  FUTURO: DEPARTAMENTO MAS ESTACIONAMIENTO ;DEPARTAMENTO 304 Y ESTACIONAMIENTO N°50, PROYECTO ""ALTA"" , DIRECCION:DEAM VALDIVIA N° 207 ESQUINA RIVERA NAVARRETE SAN ISIDRO",1,,2021-03-14 14:20:15
1,130025,133913,"-EN AGOSTO DEL 2006 EL PARTIDO SOCIALISTA INTENTO AFILIARME EN EL ROP, NO PROCEDIO YA QUE ME ENCONTRABA AFILIADO AL PARTIDO ACCION POPULAR, EN EL CUAL ESTOY HASTA LA FECHA
-EN ITEN DECLARACION DE INGRESOS DE LOS 22000, EL TOTAL DE 18,000 SOLES SON PRODUCTO DE LAS DONACIONES QUE EL INSTITUTO DE ESTUDIOS PERUANOS ME OTORGO EN CALIDAD DE INVESTIGADOR.",1,,2021-03-14 14:20:15
1,130196,134100,,2,,2021-03-14 14:20:15
1,130019,133907,,2,,2021-03-14 14:20:15
1,130203,134107,,2,,2021-03-14 14:20:15
1,130963,134091,,2,,2021-03-14 14:20:15
1,130618,134095,"CONCILIADORA EXTRA JUDICIAL , INSTITUTO INEPAES
CONCILIADORA DE FAMILIA, INSTITUTO INEPAS
INGENIERIA ADMINISTRATIVA , UNIVERSIDAD INCA GARCILASO DE LA VEGA (XII CICLO) SIN CONCLUIR",1,,2021-03-14 14:20:15
1,130926,134345,,2,,2021-03-14 14:20:15
1,130828,134201,,2,,2021-03-14 14:20:15
1,130097,133989,DECLARO QUE A LA FECHA VENGO CURSANDO EL VI CICLO DEL DOCTORADO EN SALUD PUBLICA EN LA UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,1,,2021-03-14 14:20:15
1,130085,133981,"MOTOCICLETA VENDIDA MEDIANTE UN CONTRATO PRIVADO . PLACA: MY24728
EN LA SECCION DE  EXPERIENCIA DE TRABAJO, TRABAJO EN LA MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA COMO ASESOR LEGAL DEL CONVENIO COFOPRI - MDSJB: AGOSTO DEL 2011 HASTA FINES DE DICIEMBRE DEL 2014.
EL CANDIDATO TRABAJO EN EL GOBIERNO REGIONAL COMO DIRECTOR REGIONAL DE ASESORIA JURIDICA: 01/01/2015 HASTA 03/03/2015, TRABAJO EN 2 PERIODOS COMO CONSULTOR EN EL GOBIERNO REGIONAL: EN EL 1ER PERIODO: 04/03/2015 HASTA 30/06/2016 Y EL 2DO PERIODO: 06/09/2016 HASTA FINALES DE DICIEMBRE DEL 2018. Y TRABAJO COMO GERENTE GENERAL: 01/07/2016 HASTA 05/09/2016.
ESTA REGISTRADO COMO ABOGADO CON EL DNI ANTIGUO: 06705031 EN LA UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL SEGÚN LA SUNEDU.",1,,2021-03-14 14:20:15
1,130110,134003,TITULAR DE LA PARCELA UBICADO EN PASAJE BEGONIAS III S/N ( FICHA DE POSESION 0569-2017-JD-CCSJM),1,,2021-03-14 14:20:15
1,130078,133960,"SOY MAGISTER EN GESTION EMPRESARIAL A NOMBRE DE LA UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA, CON DIPLOMA EMITIDO EL 21 DE ABRIL DEL 2003.
EGRESADO DE LA MAESTRIA DE SALUD OCUPACIONAL AÑO 2019 DE LA UNIVERSIDAD ALAS PERUANOS, TITULO EN TRAMITE.
DESEO PRECISAR QUE CUANDO POSTULÉ COMO PRESIDENTE REGIONAL  POR EL PARTIDO NACIONALISTA EN LAS ELECCIONES REGIONALES Y MUNICIPALES 2006, INTENTE INSCRIBIRME A DICHO PARTIDO, MAS LA AFILIACIÓN NO CUMPLIÓ REQUISITOS COMO SE PUEDE CONSTATAR EN EL ROP.",1,,2021-03-14 14:20:15
1,130693,134698,,2,,2021-03-14 14:20:15
1,130376,134361,,2,,2021-03-14 14:20:15
1,130381,134368,,2,,2021-03-14 14:20:15
1,130399,134374,,2,,2021-03-14 14:20:15
1,130404,134366,,2,,2021-03-14 14:20:15
1,130414,134395,"TENGO UN LOTE REGISTRADO EN SUNARP ATE
MINIDEPARTAMENTO INSCRITO EN SUNARP, DISTRITO EL AGUSTINO",1,,2021-03-14 14:20:15
1,131453,135529,"TENGO UNA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA CON LA DENOMINACION ""INDUSTRIA GRAFICA DIGITAL ELVIGRAF REGIÓN CENTRO ORIENTE E.I.R.L."" EL MISMO QUE SE ENCUENTRA INSCRITO EN LA SUNARP N PARTIDA : 11122787. (PERSONA JURIDICA)

TAMBIEN TENGO UNA EMPRESA DENOMINADO LIBRERIA BAZAR SEÑOR CAUTIVO ( PERSONA NATURAL)",1,,2021-03-14 14:20:15
1,131840,136033,"TENGO UNA EMPRESA EN SOCIEDAD  EN RESPONSABILIDAD LIMITADA ABEL Y AUGUSTO  HUANUCO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA CON RUC 20528986847, EL MISMO QUE SE ENCUENTRA REGISTRADO EN LA SUNARP N PARTIDA 11082414.",1,,2021-03-14 14:20:15
1,131874,136067,,2,,2021-03-14 14:20:15
1,131553,135723,"TENGO ACCIONES EN C Y C LIBERATO SAC 2297750.00 NUEVOS SOLES
EL TERRENO DE PARTIDA 11089135 FUE TRANSFERIDO EL COMPRADOR NO INSCRIBIO TRANSFERENCIA A SUNARP-NI REGISTRO AL MUNICIPIO DISTRITAL",1,,2021-03-14 14:20:15
1,130797,134820,MAGISTER EN ARQUEOLOGIA CON MENCION EN ESTUDIOS ANDINOS - REVALIDADO EN LA PONTIFICA UNIVERSIDAD CATOLICA DEL PERU- 16/08/2017,1,,2021-03-14 14:20:15
1,132803,136981,"ESPECIALISTA EN GESTIÓN PÚBLICA EN UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS - IDECAP
ESPECIALISTA EN DIRECCIÓN Y GESTIÓN DE PROYECTOS EN UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS - IDECAP
DIPLOMADO EN DOCENCIA UNIVERSITARIA EN UNIVERSIDAD PERUANA LOS ANDES - SALUD PREVENTIVA ANDINA
DIPLOMADO EN ATENCION INTEGRAL EN EL MARCO DE LA ATENCION PRIMARIA DE SALUD BASADA EN FAMILIA Y COMUNIDAD EN UNIVERSIDAD INCA GARCILASO DE LA VEGA - CICAT SALUD",1,,2021-03-14 14:20:15
1,130821,134837,SENTENCIA CIVIL - JUZGADO MIXTO CIVIL DE HUANTA - DELITO CONTRA EL PATRIMONIO - EXP. 006-2005-0-0504-JM-CI-01( 28/09/2005) - REPARACION CIVIL 1000 SOLES.,1,,2021-03-14 14:20:15
1,130825,134850,,2,,2021-03-14 14:20:15
1,131137,135245,"PRESTO SERVICIO DE PERFORACIÓN Y ELIMINACIÓN EN ROCAS, EN FORMA EXTEMPORÁNEA, DURANTE EL AÑO 2019 HASTA LA FECHA  NO SE HA REALIZADO NINGÚN CONTRATO EN ESTE RUBRO.",1,,2021-03-14 14:20:15
1,131113,135210,,2,,2021-03-14 14:20:15
1,131101,135207,,2,,2021-03-14 14:20:15
1,131123,135231,,2,,2021-03-14 14:20:15
1,131179,135304,,2,,2021-03-14 14:20:15
1,130439,134425,,2,,2021-03-14 14:20:15
1,132805,136995,,2,,2021-03-14 14:20:15
1,132053,136288,,2,,2021-03-14 14:20:15
1,132063,136295,,2,,2021-03-14 14:20:15
1,131249,135343,,2,,2021-03-14 14:20:15
1,131271,135382,,2,,2021-03-14 14:20:15
1,131326,135413,,2,,2021-03-14 14:20:15
1,131379,135467,,2,,2021-03-14 14:20:15
1,131710,135905,,2,,2021-03-14 14:20:15
1,131400,135537,,2,,2021-03-14 14:20:15
1,131146,135272,,2,,2021-03-14 14:20:15
1,131143,135262,,2,,2021-03-14 14:20:15
1,131207,135327,,2,,2021-03-14 14:20:15
1,130668,134375,,2,,2021-03-14 14:20:15
1,130666,134639,,2,,2021-03-14 14:20:15
1,130944,134991,,2,,2021-03-14 14:20:15
1,131340,134740,"LO DECLARADO EN EL ITEM OTROS INGRESO ANULES DEL RUBRO  VIII, CORRESPONDE A LA PENSIÓN DE JUBILACIÓN DEL RÉGIMEN 20530 PAGADAS POR EL MINISTERIO PÚBLICO.",1,,2021-03-14 14:20:15
1,131568,135743,"- RECIBO PENSION DEL EJERCITO CON UNA MENSUALIDAD DE 8573 (INGRESADO POR PLANILLA EN EL PUNTO VIII DE INGRESOS), ADEMAS RECIBO UNA BONIFICACION POR DEFENSOR CALIFICADO DE LA PATRIA POR EL MONTO DE 2550 SOLES.",1,,2021-03-14 14:20:15
1,131147,134946,"CONYUGE ES ACCIONISTA DE LA EMPRESA REMAX TODAY S.A.C, LA EMPRESA REMAX TODAY E.I.R.L Y DE LA EMPRESA KW CONTRATISTA Y ASESORES S.A.C.
LA SUSCRITA DESEA INFORMAR LO SIGUIENTE: LOS VEHÍCULOS DE PLACA D1O739, ASP443 Y A4L176  HAN SIDO DE MI PROPIEDAD PERO FUERON TRANSFERIDOS HACE AÑOS (ACTUALMENTE FIGURAN COMO INACTIVOS). 
CON RESPECTO A EXPERIENCIA DE TRABAJO LA SUSCRITA DECLARA HABER LABORADO ANTERIORMENTE A LOS LUGARES YA SEÑALADOS, EN LA PROCURADURÍA PÚBLICA ESPECIALIZADA EN DELITOS DE CORRUPCIÓN, PROCURADURÍA AD-HOC FUJIMORI-MONTESINOS, PROCURADURÍA PÚBLICA DE LA MUNICIPALIDAD DE LIMA METROPOLITANA.",1,,2021-03-14 14:20:15
1,130306,134230,"EL SUSCRITO ADEMÁS ES PROPIETARIO DE UN BIEN INMUEBLE POR HERENCIA EN EL PAÍS DE PALESTINA (JERUSALEM).
EL SUSCRITO TAMBIEN ES PROPIETARIO DE LO SIGUIENTE:
1.- OBRAS DE ARTE (60 PINTURAS) VALORIZADAS EN S/ 48,350.00 SOLES 
2.- MENAJE DE CASA VALORIZADO EN S/ 51,000.00 SOLES
3.- ACCIONES POR BONOS (BOLSA DE VALORES DE LIMA Y OTROS) POR S/ 360,000.00 SOLES
4.- ACCIONES POR BONOS (BOLSA DE NUEVA YORK) POR S/ 2'800,000.00 SOLES

CUENTO CON LAS SIGUIENTES ACREENCIAS Y OBLIGACIONES:
1.- ACREENCIAS (INDUSTRIAS FULL COTTON S.A. Y MARINA TEXTISL SAC) POR EL MONTO DE S/ 502,400.00 SOLES
2.- OGLIGACIONES: (BBVA) POR S/ 388,800.00 SOLES
                                   (UBS) POR S/ 1'800.000.00 SOLES

ASIMISMO, DECLARO HABER PARTICIPADO COMO ASISTENTE AL PROGRAMA DE ENTRENAMIENTO ORGANIZADO POR THE ASSOCIATION FOR OVERSEAS TECHNICAL SCHOLARSHIP - AOTS DE JAPON. NOMBRE DEL CURSO: THE QUALITY MANAGEMENT PROGRAM FOR PERU PEQM-2",1,,2021-03-14 14:20:15
1,133469,137574,-TUVE PRACTICAS PRE PROFESIONALES EN EL CENTRO DE ESTUDIANTES DE LA UNIVERSIDAD DEL PACIFICO Y EN EL PODER JUDICIAL (EN EL JUZGADO PAZ LETRADO MIXTO). -TENGO UNA DEUDA CON EL BANCO CONTINENTAL PROXIMO A PAGARSE.,1,,2021-03-14 14:20:15
1,129958,133776,"DOCTORADO EN SALUD PUBLICA EN LA UNIVERSIDAD VILLAREAL 2003-2005
PREDIO DE PARTIDA 44491397 VENDIDO AL SEÑOR HEYZEL BARBER
PREDIO DE PARTIDA 11017468 VENDIDO AL SEÑOR  JAIME CRUZADO SEGURA
COMPRA DE UN DEPARTAMENTO EN PROCESO DE REGISTRO EN LA AV. PARDO 764 DPTO 32 - MIRAFLORES MAS ESTACIONAMIENTO N°22",1,,2021-03-14 14:20:15
1,129979,133858,"-HE TRABAJADO EN LOS ULTIMOS AÑOS EN CONDUCCION DE EVENTOS Y PUBLICIDAD.
-SOY DIRECTORA DE LA ASOCIACION CORAZON TERKO.",1,,2021-03-14 14:20:15
1,130285,133802,"1° CON RELACIÓN A MI INSCRIPCIÓN EN SOLIDARIDAD NACIONAL APARECE EN AÑO 2005 SEGÚN ROP Y JNE, SIN EMBARGO MI INSCRIPCIÓN INICIAL FUE EL AÑO 2001.
2° A PESAR QUE SE DESEO INGRESAR INFORMACIÓN IMPORTANTE RELACIONADA A LA TRAYECTORIA PARTIDARIA EL SISTEMA NO PERMITE AGREGAR UNA SECCIÓN MÁS, POR LO QUE SE DETALLA A CONTINUACIÓN QUE EL CANDIDATO MIGUEL SALDAÑA REATEGUI FUE ALCALDE DISTRITAL POR LA ORGANIZACIÓN POLÍTICA SOLIDARIDAD NACIONAL EN EL DISTRITO DE COMAS DURANTE EL PERIODO 2015 - 2018.
3° SE DESEA SEÑALAR QUE FUE PROMOTOR DEL MOVIMIENTO REGIONAL LA SUMA DE TODOS QUE CONCLUYÓ PROCESO SIN INSCRIPCIÓN.
4° SE DESEA PRECISAR QUE SOY ACCIONISTA DE RADIO COMAS CON RUC 20101240429 CON UNA PARTICIPACIÓN DEL 16.4% Y 85600 ACCIONES.
5° SE DESEA PRECISAR QUE SOY ACCIONISTA DE CRAC MEDIOS PUBLICITARIOS CON RUC 20108225484 CON UNA PARTICIPACIÓN DEL 22.04% Y 143000 ACCIONES.
6° ME GUSTARÍA ACLARAR QUE LA DEUDA MUNICIPAL QUE ME REGISTRA POR REGLAMENTO NACIONAL DE TRANSITO FUE PAGADA EN EL MES DE AGOSTO.",1,,2021-03-14 14:20:15
1,129922,133799,"MAGISTER EN BIOQUIMICA A NOMBRE DE LA UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS, EMITIDO EL 15/01/1976

DOCENTE INVITADA DE LA UNIDAD DE POSGRADO DE LA FACULTAD DE EDUCACIÓN  DE LA UNMSM DESDE EL 2008 A LA FECHA.",1,,2021-03-14 14:20:15
1,129933,133812,"- 9 VEHICULOS NO CONSIDERADOS  A LA FECHA PLACAS: QG2017, SG5144, SQ7475, SO7431, SG2914, QG4375, QG3889, QG3336, LQ6990. ESTAN EN VIA DE REGULARIZACION SUNARP POR ENCONTRARSE DISCONTINUADOS EN PARQUE AUTOMOTOR.
-PRESIDENTE ASOCIACION ALCALDES DISTRITALES DEL PERU ANADIS PERU 2003 HASTA EL 2006
-MIEMBRO DEL CONSEJO NACIONAL DESCENTRALIZADO DESDE  2003 AL  2006
-PRESIDENTE DE LA ASOCIACION DE MUNICIPALIDADES DEL PERU DESDE 2016  AL 2018 
-IV CURSO  ESPECIAL DE DEFENSA DESARROLLO Y DEFENSA NACIONAL EN EL CENTRO DE ALTOS ESTUDIOS NACIONALES ESCUELA DE POSGRADO.
- MAESTRIA EN REALIDAD NACIONAL, DEFENSA Y DESARROLLO POR LA UNIVERSIDAD ALAS PERUANAS, EN TRAMITE EL TITULO.",1,,2021-03-14 14:20:15
1,130395,134367,"SOY MAESTRA EN ADMINISTRACION A NOMBRE DE LA UNIVERSIDAD NACIONAL FEDERICO VILLARREAL, CON DIPLOMA EMITIDO EL 2014.
SOY MAGISTER EN GESTION PUBLICA A NOMBRE DE LA UNIVERSIDAD PRIVADA CÉSAR VALLEJO, CON DIPLOMA EMITIDO EL 2015.
EL VEHÍCULO CON PLACA II5083 FUE VENDIDO A UN TERCERO EN 1999, MAS NO SE FORMALIZO LA TRANSACCIÓN.",1,,2021-03-14 14:20:15
1,131592,135772,"- POR DISPOSICION DEL 2DO JUZGADO DE TRABAJO DE LA CSJ- LIMA, CON SENTENCIA J10-2019 EN EL EXPEDIENTE 4192-2017-0-18014-JR-LA-03 ORDENO ME PAGUEN S/. 81 733.60.
- DESDE EL 2016 ME DESEMPEÑO COMO COMENTARISTA DEPORTIVO EN OCACIONES.",1,,2021-03-14 14:20:15
1,129952,133832,"TÍTULO DE MÁSTER EN EDUCACIÓN, MENCIÓN EDUCACIÓN DE LA CREATIVIDAD, EN LA UNIVERSIDAD DE CIENCIAS PEDAGÓGICAS ENRIQUE JOSÉ VARONA - CUBA, FECHA DIPLOMA: 2015.
TÍTULO OFICIAL DE MÁSTER UNIVERSITARIO EN PSICOLOGÍA DE LA EDUCACIÓN Y DESARROLLO HUMANO EN CONTEXTOS MULTICULTURALES POR LA UNIVERSITAT DE VALÉNCIA, EN LA UNIVERSITAT DE VALENCIA - ESPAÑA, FECHA DIPLOMA: 2014",1,,2021-03-14 14:20:15
1,129968,133850,"- SEGUNDO SUPLENTE AL PARLAMENTO ANDINO (RENUNCIA EN TRAMITE). 
- EN TRAMITE CONSTANCIA DE EGRESADO DEL DOCTORADO EN ""POLITICAS PUBLICAS SEGURIDAD NACIONAL Y DESARROLLO SOSTENIBLE"" - UNIVERSIDAD ALAS PERUANAS",1,,2021-03-14 14:20:15
1,129951,133831,,2,,2021-03-14 14:20:15
1,130263,133826,"EL SUSCRITO DECLARA HABER DESEMPEÑADO EL CARGO DE PRESIDENTE DE LA ORGANIZACION MUNDIAL DE PERSONAS CON DISCAPACIDAD (OMPD). ASIMISMO, HABER DESEMPEÑADO EL CARGO DE PRESIDENTE DE LA REGION LATINOAMERICANA DE LA ORGANIZACION MUNDIAL DE LAS PERSONAS CON DISCAPACIDAD (RLOMPD)",1,,2021-03-14 14:20:15
1,130451,133862,"- REALIZADA LA BUSQUEDA EN SUNARP SE COMPRUEBA QUE EL PREDIO QUE APARECE EN EL RUBRO VIII DE BIENES INMUEBLES NO ES DE MI PROPIEDAD.
- CURSO DE GESTION PERSONAL Y EMPRESARIAL ENFOCADO A  MUJERES, UNIVERSIDAD ESAN.
- PROGRAMA INTERNACIONAL EN GERENCIA Y LIDERAZGO PARA MUJERES, GLOBAL EXECUTIVE EDUCATION.
- CARGO DE DIRECTORA DEL DEPARTAMENTO DE SALUD, CAMARA GASTRONOMICA TURISTICA DEL PERU.
- DIPLOMADO EN ""POLITICAS PUBLICAS Y GESTION EN SALUD"" EN LA UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS EN EL 2018.
- EMBAJADORA PARA LA PAZ UNIVERSAL UPF PERU - ONU.",1,,2021-03-14 14:20:15
1,130256,134177,FUI RESPONSABLE POLÍTICO DE JUVENTUDES DEL COMITÉ POLÍTICO DE LIMA METROPOLITANA DEL PARTIDO ALIANZA PARA EL PROGRESO DE AGOSTO DEL 2019 HASTA JULIO DEL 2020,1,,2021-03-14 14:20:15
1,130677,133863,,2,,2021-03-14 14:20:15
1,133668,137767,"- CARGOS DE ELECCION POPULAR: COMO REGIDOR DISTRITAL POR CAMBIO RADICAL (2011- 2014). RENUNCIA AL PARTIDO POPULAR CRISTIANO PPC 2010. DIPLOMADO CONCLUIDO EN GOBIERNO Y DESARROLLO LOCAL POR  LA UNION IBEROAMERICANA DE MUNICIPALISTAS (2013), CURSO SUPERIOR DE ARBITRAJE CON MENCIÓN EN COMERCIO INTERNACIONAL, INVERSIONES Y CONTRATACIONES DEL ESTADO POR EL MINISTERIO DE JUSTICIA (2009), CURSO MANEJO DE SITUACIONES DE EMERGENCIA POR EL INSTITUTO INTERNACIONAL PARA EL LIDERAZGO (2013), CURSO DE ESPECIALIZACION EN DIRECCION DE SERVICIOS Y EMPRESAS PUBLICAS MUNICIPALES POR LA  UNION IBEROAMERICANA DE MUNICIPALISTAS (2012), CURSO SUPERIOR DE ESPECIALIZACION SOBRE GOBERNANZA TERRITORIAL Y COMPETITIVIDAD LOCAL POR LA  UNION IBEROAMERICANA DE MUNICIPALISTAS  (2010), SEMINARIO SOBRE GESTION MUNICIPAL Y AUTONOMICA POR EL INSTITUTO ARAGONES DE ADMINISTRACION PUBLICA (2005) Y  JORNADAS DE PUERTAS ABIERTAS: LA EXCELENCIA DE LOS SERVICIOS PUBLICOS EN LA ADMINISTRACION LOCAL ORGANIZADO POR EL EXCMO AYUNTAMIENTO DE MALAGA Y LA FEDERACION ESPAÑOLA DE MUNICIPIOS Y PROVINCIAS (FEMP).",1,,2021-03-14 14:20:15
1,130248,134163,-ASOCIADA DEL CENTRO COMERCIAL TEXTIL MONTEVIDEO.,1,,2021-03-14 14:20:15
1,129930,133811,,2,,2021-03-14 14:20:15
1,131786,135989,"- HE REALIZADO DISTINTOS SEMINARIOS Y CAPACITACIONES: 1) ""I SEMINARIO INTERNACIONAL DEL PERIODISMO DEPORTIVO"" (IPD), ""I CAPACITACION PARA PERIODISTAS DEPORTIVOS- IPD"", ""CERTIFICADO DE PARTICIPACION  DE CHARLAS MAGISTRALES DE PERIODISMO DEPORTIVO"",  PRIMER SEMINARIO  DEPORTIVO ""PERU RUMBO AL FUTBOL DE PRIMER MUNDO"" TEMA: FUTBOL INTELIGENTE"",  CURSO DE PERIODISMO  DEPORTIVO  ""PROMOVIENDO UN DEPORTE EXITOSO DESDE LA PRENSA"", VI CONGRESO NACIONAL DE RADIODIFUSORES, PARTICIPACION, PROYECCION Y ENLACE CON EL CIUDADANO, GOBIERNOS REGIONALES Y LOCALES DEL CONGRESO DE LA REPUBLICA.",1,,2021-03-14 14:20:15
1,130315,134242,SOY AMA DE CASA.,1,,2021-03-14 14:20:15
1,129939,133820,CUENTO CON DOCTORADO EN LA UNIVERSIDAD FEDERICO VILLARREAL CON EL TÍTULO DE DOCTOR EN MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE CON AÑO DE OBTENCIÓN 2013.,1,,2021-03-14 14:20:15
1,129947,133828,"EN BIENES INMUEBLES, MI CASA NO ESTA REGISTRADA PORQUE EL MISMO DISTRITO DE PUENTE PIEDRA NO CUENTA CON LOS REGISTROS CORRESPONDIENTES POR PROBLEMAS JUDICIALES.

HE REALIZADO EL CURSO DE SISTEMA DE GESTIÓN DE CALIDAD INTERPRETACIÓN DE LA NORMA ISO 9001:2015 EN LA CÁMARA DEL COMERCIO- LIMA. TAMBIÉN EL PROGRAMA DE COFIDE 22° TABLA DE NEGOCIOS MYPE.

CABE PRECISAR QUE NO ESTOY OBLIGADA A DECLARAR EL IMPUESTO DE RENTA ANUAL YA QUE, DE ACUERDO A LA NORMAL TRIBUTARIA, MIS INGRESOS ANUALES COMO PERSONA NATURAL NO EXCEDEN EL MONTO MÍNIMO EXIGIBLE, TENIENDO UN INGRESO MENSUAL PROMEDIO DE S/. 600, EQUIVALENTE A S/.7200 ANUALES.",1,,2021-03-14 14:20:15
